FORWARD_TEXT_FORMAT_1.0
STDEP =   284.0000
ENDEP =  2717.0000
RLEV  =     0.1250
CURVENAME =  RXO, CALI, RT, RI, AC, GR, DEN, CNL, SP
END
#DEPTH           RXO       CALI         RT         RI         AC         GR        DEN        CNL         SP
2349.2500       7.985     22.196      4.757      5.427    257.167     97.859      2.369     22.752    -28.121
2349.3750       7.340     22.212      4.469      5.097    259.417     96.792      2.358     23.715    -28.156
2349.5000       7.674     22.213      4.326      4.913    260.059     94.228      2.353     24.181    -28.206
2349.6250       8.315     22.199      4.330      4.892    259.383     90.582      2.357     23.896    -28.231
2349.7500       8.793     22.168      4.440      4.995    257.704     89.617      2.365     23.206    -28.231
2349.8750      10.229     22.134      4.595      5.155    255.895     93.771      2.374     22.435    -28.231
2350.0000      10.116     22.115      4.724      5.294    254.694    100.522      2.379     21.781    -28.231
2350.1250       8.499     22.110      4.778      5.359    254.445    104.464      2.378     21.312    -28.231
2350.2500       7.554     22.120      4.739      5.330    254.917    103.070      2.375     20.990    -28.237
2350.3750       8.534     22.170      4.648      5.238    255.337    100.591      2.375     20.812    -28.266
2350.5000       8.741     22.226      4.595      5.175    255.095     98.408      2.382     20.749    -28.310
2350.6250       8.186     22.229      4.632      5.198    253.806     95.194      2.393     20.753    -28.351
2350.7500       9.263     22.174      4.766      5.323    251.488     92.800      2.400     20.790    -28.362
2350.8750      11.796     22.123      4.963      5.526    249.204     93.272      2.399     20.875    -28.359
2351.0000      11.705     22.111      5.129      5.714    248.009     94.483      2.388     21.019    -28.341
2351.1250       9.433     22.113      5.199      5.814    248.493     93.243      2.371     21.147    -28.263
2351.2500       8.156     22.113      5.157      5.799    250.508     91.393      2.357     21.143    -28.185
2351.3750       7.987     22.128      5.029      5.679    252.683     91.870      2.350     20.972    -28.130
2351.5000       8.476     22.141      4.885      5.526    254.088     94.004      2.348     20.730    -28.103
2351.6250       8.866     22.139      4.763      5.386    254.575     95.754      2.348     20.646    -28.133
2351.7500       8.644     22.155      4.678      5.288    254.625     96.032      2.345     20.851    -28.188
2351.8750       8.300     22.208      4.624      5.233    254.755     93.343      2.341     21.335    -28.211
2352.0000       8.571     22.246      4.585      5.198    254.846     88.942      2.341     21.936    -28.194
2352.1250       8.413     22.237      4.567      5.181    254.439     86.187      2.349     22.316    -28.150
2352.2500       8.099     22.214      4.586      5.195    253.005     86.217      2.364     22.239    -28.069
2352.3750       8.524     22.194      4.661      5.262    250.852     88.293      2.382     21.679    -27.961
2352.5000       9.151     22.169      4.783      5.376    248.690     93.010      2.398     20.879    -27.853
2352.6250       9.339     22.158      4.939      5.529    247.379     98.164      2.406     20.342    -27.766
2352.7500       9.762     22.168      5.102      5.696    247.578    100.700      2.406     20.373    -27.706
2352.8750      10.263     22.180      5.222      5.829    248.769    101.692      2.399     20.952    -27.660
2353.0000      10.522     22.188      5.279      5.897    250.303    102.014      2.389     21.801    -27.609
2353.1250       9.887     22.192      5.280      5.905    251.590     99.288      2.380     22.513    -27.525
2353.2500       8.486     22.176      5.259      5.885    252.147     93.654      2.376     22.855    -27.426
2353.3750       8.383     22.139      5.250      5.872    252.014     91.732      2.378     22.785    -27.253
2353.5000       9.827     22.116      5.261      5.878    251.430     94.278      2.383     22.367    -27.005
2353.6250      10.327     22.111      5.275      5.888    250.797     97.080      2.386     21.708    -26.738
2353.7500       9.212     22.126      5.264      5.875    250.678     96.885      2.382     21.028    -26.477
2353.8750       8.220     22.157      5.205      5.818    251.225     93.734      2.375     20.529    -26.262
2354.0000       8.194     22.175      5.127      5.742    252.190     91.163      2.368     20.388    -26.108
2354.1250       8.320     22.180      5.077      5.689    253.061     92.612      2.368     20.733    -26.009
2354.2500       8.406     22.217      5.102      5.706    253.228     98.507      2.375     21.354    -25.910
2354.3750       9.546     22.311      5.256      5.850    252.658    103.243      2.388     22.048    -25.815
2354.5000      10.805     22.395      5.513      6.103    251.546    104.316      2.399     22.657    -25.699
2354.6250      10.947     22.444      5.818      6.413    250.224    103.662      2.403     23.071    -25.553
2354.7500      10.333     22.522      6.096      6.707    249.165    101.122      2.401     23.313    -25.406
2354.8750      10.311     22.682      6.280      6.906    248.626     96.693      2.395     23.433    -25.278
2355.0000      10.727     22.839      6.381      7.013    248.536     91.833      2.390     23.513    -25.156
2355.1250      11.423     22.920      6.435      7.062    248.567     89.254      2.392     23.593    -25.015
2355.2500      12.038     22.932      6.493      7.104    248.269     89.575      2.399     23.600    -24.894
2355.3750      12.682     22.895      6.604      7.193    247.541     89.116      2.407     23.411    -24.806
2355.5000      13.228     22.806      6.758      7.329    246.555     89.174      2.412     22.970    -24.778
2355.6250      13.480     22.690      6.927      7.486    245.613     90.755      2.413     22.376    -24.728
2355.7500      13.437     22.602      7.075      7.627    245.086     92.108      2.411     21.915    -24.653
2355.8750      13.547     22.573      7.172      7.725    245.009     92.101      2.408     21.759    -24.537
2356.0000      13.606     22.569      7.227      7.786    245.256     92.483      2.408     21.886    -24.394
2356.1250      13.500     22.587      7.254      7.824    245.656     94.834      2.410     22.082    -24.313
2356.2500      13.393     22.653      7.272      7.857    246.069     96.638      2.414     22.118    -24.290
2356.3750      13.185     22.784      7.295      7.898    246.391     98.245      2.417     21.953    -24.299
2356.5000      12.840     22.936      7.325      7.947    246.576     99.290      2.419     21.703    -24.315
2356.6250      12.575     23.039      7.361      7.998    246.664     97.999      2.417     21.580    -24.351
2356.7500      12.580     23.029      7.404      8.047    246.817     95.598      2.410     21.652    -24.376
2356.8750      12.628     22.896      7.442      8.079    247.204     94.808      2.401     21.835    -24.405
2357.0000      12.585     22.747      7.451      8.076    247.923     95.189      2.390     21.978    -24.467
2357.1250      12.335     22.648      7.404      8.020    248.942     95.184      2.378     21.950    -24.527
2357.2500      11.728     22.603      7.285      7.897    250.022     94.152      2.369     21.802    -24.540
2357.3750      11.256     22.551      7.088      7.700    250.831     92.849      2.368     21.632    -24.559
2357.5000      11.098     22.442      6.853      7.461    251.240     91.290      2.376     21.539    -24.595
2357.6250      11.002     22.291      6.616      7.214    251.349     91.121      2.392     21.644    -24.658
2357.7500      11.029     22.164      6.412      6.996    251.455     95.703      2.408     21.994    -24.769
2357.8750      11.485     22.131      6.284      6.851    251.796    104.592      2.417     22.578    -24.903
2358.0000      11.743     22.147      6.236      6.792    252.376    115.278      2.415     23.248    -25.016
2358.1250      11.267     22.159      6.276      6.829    253.013    122.048      2.404     23.714    -25.076
2358.2500      10.934     22.159      6.400      6.956    253.402    117.818      2.391     23.843    -25.117
2358.3750      11.853     22.167      6.599      7.166    253.360    108.934      2.382     23.688    -25.103
2358.5000      12.961     22.174      6.808      7.393    252.911    103.127      2.379     23.398    -25.071
2358.6250      13.534     22.160      6.949      7.557    252.386    103.354      2.380     23.111    -25.106
2358.7500      13.903     22.154      6.941      7.576    252.502    106.685      2.381     22.895    -25.163
2358.8750      12.851     22.204      6.724      7.381    253.611    106.493      2.381     22.836    -25.214
2359.0000      11.087     22.249      6.387      7.053    255.549    102.232      2.381     23.055    -25.242
2359.1250      10.184     22.222      6.026      6.683    257.638     99.563      2.382     23.634    -25.257
2359.2500      10.819     22.134      5.719      6.356    258.883    103.403      2.385     24.293    -25.272
2359.3750      11.779     22.069      5.513      6.129    259.045    107.200      2.387     24.708    -25.278
2359.5000      11.475     22.065      5.379      5.980    258.454    106.272      2.387     24.655    -25.260
2359.6250      10.012     22.093      5.285      5.878    257.680    102.292      2.383     24.073    -25.185
2359.7500       9.052     22.138      5.209      5.798    257.229     96.761      2.378     23.220    -25.074
2359.8750       9.028     22.226      5.159      5.746    257.036     92.573      2.375     22.271    -24.949
2360.0000       9.374     22.313      5.163      5.749    256.695     91.734      2.376     21.374    -24.851
2360.1250      10.165     22.311      5.253      5.837    255.806     93.073      2.383     20.768    -24.763
2360.2500      11.570     22.209      5.433      6.012    254.271     94.622      2.393     20.589    -24.653
2360.3750      12.757     22.141      5.647      6.229    252.785     97.394      2.400     20.825    -24.548
2360.5000      12.693     22.175      5.790      6.386    252.111    100.605      2.401     21.247    -24.437
2360.6250      11.392     22.259      5.802      6.419    252.686    102.030      2.396     21.504    -24.231
2360.7500      10.025     22.334      5.703      6.336    254.251    101.410      2.391     21.502    -23.951
2360.8750       9.265     22.370      5.596      6.224    255.453    100.967      2.392     21.391    -23.636
2361.0000      10.069     22.339      5.592      6.203    255.272    101.162      2.399     21.405    -23.308
2361.1250      12.321     22.252      5.723      6.321    253.497    103.554      2.409     21.709    -23.014
2361.2500      14.744     22.183      5.946      6.550    251.070    108.760      2.414     22.156    -22.738
2361.3750      14.492     22.186      6.141      6.776    249.752    111.733      2.408     22.557    -22.484
2361.5000      12.425     22.206      6.213      6.884    250.431    109.528      2.394     22.769    -22.234
2361.6250      10.147     22.210      6.149      6.845    252.757    103.917      2.380     22.691    -21.987
2361.7500       9.206     22.200      6.003      6.705    255.208    101.357      2.372     22.388    -21.759
2361.8750      10.395     22.159      5.850      6.543    256.472    102.662      2.372     21.953    -21.493
2362.0000      12.024     22.098      5.722      6.404    256.591    104.143      2.373     21.532    -21.161
2362.1250      12.033     22.078      5.593      6.271    256.531    104.700      2.367     21.303    -20.748
2362.2500      10.020     22.165      5.423      6.101    257.585    106.010      2.353     21.262    -20.288
2362.3750       8.238     22.343      5.194      5.865    259.766    106.833      2.336     21.310    -19.820
2362.5000       7.863     22.500      4.967      5.617    262.231    105.632      2.328     21.354    -19.355
2362.6250       8.218     22.592      4.821      5.438    263.802    103.204      2.343     21.439    -18.924
2362.7500       9.480     22.636      4.820      5.400    263.257    103.825      2.378     21.697    -18.541
2362.8750      11.214     22.641      5.021      5.574    260.866    107.658      2.423     22.157    -18.199
2363.0000      13.050     22.593      5.364      5.904    257.338    113.477      2.467     22.675    -17.916
2363.1250      13.480     22.507      5.772      6.313    253.711    119.777      2.494     22.936    -17.701
2363.2500      12.477     22.404      6.155      6.708    251.137    123.154      2.503     22.792    -17.525
2363.3750      11.630     22.319      6.424      6.992    249.798    124.302      2.496     22.274    -17.391
2363.5000      11.837     22.328      6.587      7.165    249.340    122.979      2.478     21.538    -17.312
2363.6250      12.326     22.451      6.681      7.260    249.200    118.239      2.457     20.757    -17.335
2363.7500      12.677     22.592      6.756      7.327    248.964    111.340      2.441     20.073    -17.419
2363.8750      12.682     22.625      6.851      7.415    248.660    107.057      2.436     19.628    -17.585
2364.0000      12.378     22.595      6.960      7.521    248.500    107.909      2.445     19.588    -17.830
2364.1250      12.470     22.567      7.054      7.613    248.667    111.575      2.462     20.097    -18.178
2364.2500      12.770     22.526      7.112      7.662    249.220    117.668      2.479     20.882    -18.593
2364.3750      13.328     22.429      7.137      7.665    249.835    125.158      2.490     21.607    -19.026
2364.5000      13.127     22.316      7.159      7.659    250.134    129.486      2.494     21.999    -19.441
2364.6250      12.952     22.230      7.199      7.672    249.824    127.202      2.492     21.969    -19.845
2364.7500      13.137     22.177      7.265      7.723    248.871    119.535      2.485     21.797    -20.243
2364.8750      13.740     22.160      7.345      7.808    247.822    111.835      2.474     21.672    -20.637
2365.0000      13.406     22.173      7.410      7.888    247.211    106.824      2.459     21.632    -20.996
2365.1250      12.736     22.190      7.433      7.934    247.371    102.580      2.442     21.616    -21.286
2365.2500      12.198     22.180      7.398      7.927    248.378     97.962      2.426     21.634    -21.573
2365.3750      12.180     22.160      7.295      7.852    249.796     95.158      2.412     21.778    -21.864
2365.5000      12.011     22.170      7.139      7.724    251.360     95.887      2.398     22.090    -22.155
2365.6250      11.551     22.198      6.939      7.548    252.954     99.067      2.382     22.453    -22.376
2365.7500      11.133     22.214      6.707      7.333    254.540     99.979      2.369     22.656    -22.506
2365.8750      10.615     22.213      6.476      7.106    255.853     99.291      2.362     22.612    -22.526
2366.0000       9.941     22.210      6.283      6.900    256.468     98.894      2.367     22.384    -22.466
2366.1250      10.224     22.216      6.149      6.742    256.075    101.494      2.384     22.170    -22.355
2366.2500      11.680     22.252      6.077      6.639    254.827    109.230      2.400     22.128    -22.176
2366.3750      11.934     22.320      6.052      6.588    253.693    114.487      2.409     22.260    -21.948
2366.5000      10.749     22.377      6.032      6.555    253.351    112.787      2.407     22.458    -21.710
2366.6250       9.915     22.402      5.999      6.519    253.955    106.122      2.398     22.535    -21.509
2366.7500       9.969     22.391      5.948      6.469    255.071    102.331      2.388     22.428    -21.325
2366.8750      10.253     22.320      5.885      6.406    256.031    103.033      2.380     22.215    -21.124
2367.0000      10.152     22.225      5.825      6.343    256.713    104.434      2.375     22.065    -20.868
2367.1250      10.040     22.177      5.779      6.292    257.210    104.016      2.376     22.133    -20.591
2367.2500      10.260     22.207      5.747      6.255    257.525    102.696      2.380     22.312    -20.282
2367.3750      10.272     22.286      5.729      6.233    257.476    101.594      2.388     22.403    -19.906
2367.5000      10.056     22.384      5.724      6.224    256.934    102.452      2.395     22.254    -19.441
2367.6250      10.312     22.468      5.747      6.241    256.026    105.699      2.399     21.854    -18.901
2367.7500      10.988     22.478      5.810      6.300    254.957    110.379      2.401     21.440    -18.339
2367.8750      11.531     22.408      5.925      6.415    253.836    112.473      2.403     21.195    -17.847
2368.0000      11.877     22.349      6.066      6.561    252.598    112.284      2.405     21.198    -17.470
2368.1250      11.991     22.327      6.202      6.711    251.300    113.255      2.405     21.435    -17.072
2368.2500      11.742     22.315      6.302      6.832    250.392    114.031      2.403     21.789    -16.674
2368.3750      11.368     22.302      6.329      6.882    250.240    111.095      2.397     22.233    -16.285
2368.5000      11.087     22.297      6.292      6.866    250.932    106.114      2.391     22.762    -15.891
2368.6250      10.533     22.297      6.212      6.800    252.197    104.225      2.386     23.289    -15.418
2368.7500      10.362     22.318      6.117      6.712    253.533    105.923      2.383     23.629    -14.862
2368.8750      10.429     22.395      6.031      6.627    254.560    106.448      2.381     23.653    -14.225
2369.0000      10.318     22.496      5.965      6.559    255.210    104.201      2.379     23.378    -13.530
2369.1250      10.306     22.582      5.922      6.511    255.570    100.534      2.376     22.998    -12.866
2369.2500      10.646     22.634      5.906      6.484    255.717     99.477      2.379     22.796    -12.196
2369.3750      10.663     22.652      5.937      6.495    255.664    103.203      2.392     22.902    -11.518
2369.5000      11.100     22.651      6.021      6.551    255.366    110.313      2.416     23.269    -10.858
2369.6250      12.049     22.646      6.169      6.667    254.908    116.540      2.448     23.670    -10.275
2369.7500      12.761     22.649      6.378      6.847    254.526    119.660      2.477     23.810     -9.754
2369.8750      12.158     22.656      6.623      7.072    254.311    120.780      2.494     23.496     -9.255
2370.0000      11.933     22.659      6.845      7.283    254.235    120.430      2.498     22.733     -8.741
2370.1250      11.994     22.660      6.998      7.430    254.432    118.345      2.494     21.968     -8.240
2370.2500      11.632     22.663      7.050      7.481    255.716    115.789      2.492     22.035     -7.805
2370.3750      10.611     22.628      6.976      7.405    258.870    117.850      2.495     23.494     -7.498
2370.5000      10.754     22.546      6.834      7.255    264.018    127.333      2.503     26.140     -7.320
2370.6250      10.748     22.448      6.694      7.095    269.879    140.201      2.507     28.685     -7.248
2370.7500       9.943     22.375      6.621      6.994    273.192    149.563      2.502     29.659     -7.277
2370.8750      10.800     22.350      6.686      7.027    271.891    151.132      2.489     28.543     -7.370
2371.0000      13.249     22.354      6.883      7.202    266.065    144.096      2.471     25.883     -7.473
2371.1250      14.525     22.365      7.184      7.503    257.930    129.784      2.454     23.034     -7.514
2371.2500      14.299     22.357      7.523      7.870    250.989    116.403      2.439     21.123     -7.506
2371.3750      13.825     22.339      7.801      8.206    247.090    109.293      2.427     20.299     -7.393
2371.5000      13.630     22.350      7.957      8.427    246.045    105.908      2.416     20.168     -7.180
2371.6250      12.961     22.391      7.966      8.490    246.567    103.264      2.409     20.275     -6.852
2371.7500      12.143     22.451      7.841      8.397    247.337    101.711      2.407     20.389     -6.447
2371.8750      11.786     22.528      7.628      8.183    247.922     99.878      2.410     20.520     -5.993
2372.0000      11.633     22.604      7.406      7.936    248.680     98.013      2.421     20.710     -5.514
2372.1250      11.624     22.649      7.220      7.703    250.085     99.378      2.441     21.032     -5.036
2372.2500      11.690     22.661      7.095      7.513    252.722    107.733      2.469     21.604     -4.535
2372.3750      11.984     22.659      7.050      7.388    257.095    120.417      2.500     22.557     -4.030
2372.5000      11.789     22.659      7.063      7.317    263.349    133.151      2.528     23.851     -3.501
2372.6250      11.113     22.658      7.119      7.294    269.999    143.629      2.544     25.036     -2.981
2372.7500      10.339     22.657      7.220      7.324    273.487    150.468      2.549     25.492     -2.464
2372.8750      10.038     22.672      7.391      7.431    271.758    152.449      2.543     24.917     -1.998
2373.0000      10.644     22.692      7.632      7.618    265.055    149.289      2.533     23.527     -1.641
2373.1250      12.254     22.695      7.935      7.880    255.978    140.950      2.518     22.034     -1.403
2373.2500      13.151     22.677      8.275      8.196    248.601    129.071      2.504     21.083     -1.250
2373.3750      12.630     22.670      8.591      8.506    244.829    118.259      2.491     20.779     -1.171
2373.5000      12.115     22.695      8.813      8.736    244.124    112.201      2.484     20.888     -1.147
2373.6250      12.041     22.731      8.882      8.822    245.218    110.779      2.483     21.127     -1.164
2373.7500      11.177     22.746      8.770      8.732    247.418    111.215      2.488     21.391     -1.186
2373.8750       9.980     22.725      8.475      8.456    249.992    114.818      2.498     21.728     -1.200
2374.0000       8.975     22.690      8.092      8.081    252.932    123.091      2.512     22.125     -1.171
2374.1250       8.348     22.665      7.694      7.674    256.175    133.368      2.522     22.434     -1.147
2374.2500       7.913     22.657      7.338      7.292    259.144    140.995      2.525     22.589     -1.138
2374.3750       7.443     22.658      7.067      6.983    261.126    143.101      2.520     22.691     -1.119
2374.5000       7.245     22.659      6.874      6.752    261.836    138.380      2.511     22.893     -1.159
2374.6250       7.462     22.659      6.756      6.599    261.480    130.047      2.502     23.195     -1.293
2374.7500       7.709     22.659      6.707      6.520    260.134    127.834      2.496     23.313     -1.485
2374.8750       7.622     22.658      6.736      6.524    257.724    132.340      2.490     22.988     -1.691
2375.0000       7.880     22.659      6.834      6.598    253.795    134.765      2.483     22.188     -1.879
2375.1250       9.044     22.674      6.993      6.733    248.146    130.408      2.474     21.192     -2.015
2375.2500      10.540     22.703      7.196      6.911    241.932    122.062      2.466     20.432     -2.101
2375.3750      10.921     22.716      7.405      7.097    237.381    115.100      2.459     20.092     -2.161
2375.5000      10.231     22.698      7.580      7.254    235.900    110.844      2.457     20.147     -2.172
2375.6250       9.922     22.670      7.707      7.366    237.616    109.507      2.457     20.460     -2.118
2375.7500      11.351     22.657      7.787      7.432    241.610    111.790      2.459     20.800     -2.074
2375.8750      12.571     22.658      7.829      7.460    245.736    113.415      2.460     21.070     -2.053
2376.0000      13.517     22.659      7.855      7.466    248.698    112.101      2.461     21.272     -2.056
2376.1250      13.433     22.659      7.875      7.463    249.966    109.439      2.467     21.491     -2.048
2376.2500      12.474     22.659      7.899      7.457    249.619    109.676      2.477     21.782     -2.004
2376.3750      11.184     22.659      7.944      7.464    248.678    114.328      2.491     22.105     -1.950
2376.5000      10.705     22.659      8.029      7.504    247.665    120.312      2.503     22.327     -1.867
2376.6250      11.019     22.659      8.162      7.589    246.645    124.301      2.509     22.228     -1.731
2376.7500      11.949     22.659      8.329      7.711    245.453    123.073      2.508     21.820     -1.555
2376.8750      12.430     22.659      8.483      7.839    244.297    119.024      2.503     21.254     -1.334
2377.0000      12.391     22.659      8.578      7.929    243.763    115.020      2.496     20.741     -1.098
2377.1250      11.750     22.653      8.581      7.949    244.368    113.473      2.487     20.485     -0.886
2377.2500      11.310     22.650      8.491      7.888    246.270    115.065      2.478     20.481     -0.735
2377.3750      11.452     22.669      8.343      7.766    248.649    114.386      2.472     20.679     -0.639
2377.5000      11.449     22.690      8.207      7.646    250.790    109.563      2.469     21.029     -0.592
2377.6250      11.167     22.689      8.126      7.569    252.156    104.657      2.470     21.553     -0.575
2377.7500      10.997     22.680      8.111      7.554    252.454    107.222      2.472     22.214     -0.546
2377.8750      11.340     22.684      8.166      7.604    252.162    111.692      2.475     22.879     -0.499
2378.0000      11.213     22.686      8.254      7.689    251.694    111.014      2.480     23.293     -0.403
2378.1250      10.904     22.671      8.354      7.788    251.262    108.156      2.486     23.099     -0.261
2378.2500      10.820     22.658      8.442      7.880    250.681    109.164      2.492     22.345     -0.079
2378.3750      11.065     22.656      8.464      7.920    249.743    112.166      2.496     21.277      0.143
2378.5000      11.234     22.662      8.380      7.870    248.802    113.542      2.497     20.315      0.384
2378.6250      10.394     22.684      8.180      7.714    248.575    113.741      2.497     19.988      0.630
2378.7500       8.604     22.708      7.903      7.480    249.255    117.499      2.496     20.343      0.833
2378.8750       7.657     22.705      7.633      7.234    250.276    123.326      2.496     21.167      0.981
2379.0000       8.451     22.699      7.453      7.055    251.053    128.445      2.496     22.091      1.068
2379.1250       9.535     22.708      7.406      6.987    251.293    130.127      2.497     22.749      1.122
2379.2500      10.099     22.703      7.492      7.042    251.254    126.877      2.499     23.097      1.190
2379.3750      10.359     22.663      7.682      7.202    251.528    123.066      2.501     23.239      1.298
2379.5000      10.694     22.638      7.884      7.389    252.634    121.391      2.503     23.307      1.446
2379.6250      10.776     22.639      8.031      7.539    255.110    122.467      2.504     23.382      1.594
2379.7500      10.611     22.633      8.086      7.613    259.679    126.002      2.506     23.458      1.757
2379.8750       9.936     22.622      8.061      7.607    265.418    130.422      2.508     23.483      1.925
2380.0000       9.033     22.627      8.033      7.586    269.999    133.991      2.510     23.392      2.080
2380.1250       8.935     22.626      8.062      7.602    271.002    134.526      2.513     23.156      2.176
2380.2500       9.792     22.608      8.175      7.690    266.897    131.282      2.515     22.913      2.211
2380.3750      11.107     22.611      8.375      7.862    260.161    125.410      2.514     22.829      2.201
2380.5000      11.450     22.632      8.601      8.070    253.583    118.107      2.511     22.972      2.196
2380.6250      10.697     22.633      8.794      8.262    249.278    112.586      2.505     23.194      2.220
2380.7500       9.486     22.614      8.912      8.392    248.115    111.668      2.502     23.230      2.275
2380.8750       9.692     22.622      8.944      8.441    248.522    112.843      2.502     22.998      2.394
2381.0000      10.189     22.641      8.950      8.456    249.214    114.093      2.505     22.587      2.544
2381.1250      10.906     22.635      8.983      8.484    249.328    114.276      2.508     22.138      2.750
2381.2500      11.505     22.615      9.070      8.554    248.549    113.161      2.511     21.694      2.995
2381.3750      12.065     22.623      9.216      8.680    247.467    112.081      2.513     21.201      3.250
2381.5000      12.067     22.632      9.399      8.846    246.561    113.821      2.517     20.597      3.446
2381.6250      12.229     22.601      9.615      9.051    245.902    120.047      2.522     19.839      3.594
2381.7500      12.686     22.554      9.884      9.307    244.989    125.684      2.529     18.949      3.742
2381.8750      13.706     22.555     10.260      9.655    243.197    125.791      2.534     17.939      3.854
2382.0000      14.248     22.584     10.732     10.093    240.364    120.828      2.539     16.899      3.983
2382.1250      14.965     22.594     11.224     10.563    237.018    113.098      2.543     16.171      4.177
2382.2500      15.736     22.588     11.581     10.940    234.844    106.840      2.547     16.115      4.423
2382.3750      15.510     22.604     11.558     11.003    235.551    105.450      2.551     16.967      4.696
2382.5000      13.106     22.620     11.131     10.698    240.087    112.444      2.554     18.688      5.008
2382.6250      10.810     22.613     10.402     10.089    247.955    127.796      2.554     20.929      5.321
2382.7500      10.284     22.602      9.570      9.344    257.080    146.124      2.554     22.965      5.582
2382.8750      10.411     22.619      8.865      8.674    264.627    156.850      2.555     24.268      5.787
2383.0000      10.398     22.639      8.374      8.187    269.230    156.939      2.559     24.583      5.935
2383.1250      10.441     22.644      8.111      7.910    270.861    154.596      2.566     23.966      6.027
2383.2500      10.764     22.644      8.045      7.823    270.181    157.553      2.573     23.087      6.082
2383.3750      11.096     22.651      8.131      7.891    268.485    160.363      2.578     22.416      6.123
2383.5000      11.182     22.651      8.276      8.026    266.215    158.556      2.579     22.153      6.161
2383.6250      11.306     22.637      8.429      8.183    263.668    154.740      2.577     22.175      6.216
2383.7500      11.660     22.629      8.573      8.339    261.271    150.563      2.573     22.121      6.292
2383.8750      11.811     22.636      8.732      8.510    259.180    145.602      2.571     21.821      6.405
2384.0000      11.735     22.633      8.955      8.729    257.108    141.073      2.568     21.299      6.521
2384.1250      12.195     22.606      9.287      9.034    254.492    136.831      2.567     20.694      6.590
2384.2500      13.531     22.585      9.753      9.448    250.632    131.012      2.567     20.105      6.567
2384.3750      15.219     22.604     10.344      9.974    245.860    124.147      2.567     19.498      6.480
2384.5000      16.082     22.628     10.960     10.530    241.041    119.121      2.569     18.819      6.387
2384.6250      16.490     22.621     11.493     11.024    237.317    116.331      2.568     18.087      6.304
2384.7500      16.504     22.602     11.845     11.364    235.888    113.206      2.566     17.441      6.240
2384.8750      15.823     22.610     11.937     11.471    236.357    111.478      2.564     17.037      6.213
2385.0000      14.838     22.620     11.861     11.416    237.908    113.285      2.562     16.977      6.210
2385.1250      14.085     22.611     11.717     11.288    239.441    117.307      2.566     17.256      6.216
2385.2500      13.710     22.607     11.591     11.172    239.822    119.700      2.573     17.624      6.259
2385.3750      13.981     22.629     11.544     11.132    239.031    119.937      2.581     17.917      6.315
2385.5000      14.037     22.637     11.558     11.162    237.645    120.018      2.588     18.097      6.332
2385.6250      14.156     22.619     11.609     11.234    236.546    120.667      2.589     18.279      6.321
2385.7500      14.506     22.611     11.655     11.306    236.573    119.585      2.587     18.627      6.317
2385.8750      14.559     22.634     11.604     11.286    237.705    119.243      2.584     19.227      6.280
2386.0000      14.201     22.653     11.365     11.092    239.913    120.593      2.583     20.077      6.252
2386.1250      13.458     22.651     10.882     10.671    243.429    123.804      2.583     21.156      6.245
2386.2500      11.925     22.640     10.173     10.034    249.241    126.976      2.583     22.418      6.295
2386.3750      10.205     22.637      9.332      9.258    257.347    131.690      2.581     23.858      6.419
2386.5000       9.433     22.634      8.520      8.487    267.056    138.660      2.574     25.386      6.582
2386.6250       9.303     22.618      7.832      7.811    276.851    145.619      2.562     26.761      6.730
2386.7500       9.220     22.599      7.307      7.281    284.525    150.299      2.549     27.797      6.847
2386.8750       9.205     22.609      6.980      6.939    289.209    152.433      2.538     28.374      6.919
2387.0000       9.054     22.636      6.816      6.762    290.545    152.018      2.530     28.397      6.948
2387.1250       8.981     22.657      6.807      6.743    288.505    150.596      2.530     27.669      6.971
2387.2500       9.272     22.660      6.938      6.869    282.965    148.605      2.540     26.320      6.984
2387.3750      10.677     22.659      7.202      7.133    275.430    143.264      2.558     24.587      6.971
2387.5000      11.425     22.659      7.530      7.474    267.504    134.815      2.578     22.886      6.954
2387.6250      11.243     22.659      7.862      7.834    260.925    128.734      2.590     21.758      6.954
2387.7500      10.731     22.661      8.140      8.154    257.250    125.914      2.592     21.258      6.966
2387.8750      10.708     22.645      8.321      8.382    255.837    123.626      2.589     21.211      6.997
2388.0000      10.980     22.622      8.434      8.534    255.552    122.188      2.585     21.398      7.021
2388.1250      11.261     22.609      8.516      8.636    255.358    123.698      2.587     21.736      7.027
2388.2500      11.300     22.433      8.601      8.722    254.877    126.670      2.592     22.150      6.988
2388.3750      11.201     21.826      8.688      8.799    254.572    129.097      2.596     22.543      6.920
2388.5000      11.093     21.214      8.723      8.830    255.097    132.907      2.597     22.834      6.826
2388.6250      11.115     21.123      8.641      8.756    256.656    137.009      2.591     23.115      6.748
2388.7500      10.932     21.536      8.408      8.542    258.443    138.096      2.581     23.623      6.716
2388.8750       8.622     21.894      8.036      8.185    260.316    139.988      2.571     24.451      6.762
2389.0000       6.378     21.987      7.620      7.772    262.912    145.111      2.562     25.449      6.844
2389.1250       5.906     22.002      7.228      7.374    266.826    149.801      2.557     26.228      6.928
2389.2500       6.640     22.027      6.911      7.051    271.832    146.292      2.557     26.563      6.997
2389.3750       7.048     22.030      6.704      6.850    276.198    142.465      2.561     26.492      7.042
2389.5000       7.043     22.028      6.589      6.751    278.462    143.483      2.569     26.256      7.082
2389.6250       6.948     22.028      6.552      6.736    278.098    144.365      2.578     26.192      7.078
