FORWARD_TEXT_FORMAT_1.0
STDEP =   2358.790
ENDEP =   2714.000
RLEV  =      0.125
CURVENAME =  AC, C1, C2, CNL, DEN, GR, RI, RT, RXO, SP
END
#DEPTH           AC         C1         C2        CNL        DEN         GR         RI         RT        RXO         SP
2515.915      64.610      8.939      8.696     13.821      2.578     58.610     20.372     21.070     24.782    -57.677
2516.040      67.769      8.907      8.671     17.076      2.523     63.026     15.307     15.444     17.144    -57.722
2516.165      70.426      8.891      8.639     20.249      2.472     68.586     12.424     12.309     13.892    -57.735
2516.290      72.179      8.876      8.557     22.490      2.441     67.807     10.861     10.722     13.322    -57.711
2516.415      72.811      8.873      8.554     23.180      2.430     70.080     10.233     10.097     13.120    -57.647
2516.540      72.876      8.875      8.556     23.096      2.419     68.664     10.040      9.866     12.948    -57.568
2516.665      72.804      8.878      8.556     22.676      2.409     70.262     10.007      9.760     12.803    -57.468
2516.790      72.714      8.877      8.552     22.214      2.404     72.795     10.012      9.678     12.632    -57.354
2516.915      72.587      8.872      8.550     21.886      2.408     72.587     10.028      9.614     12.452    -57.230
2517.040      72.438      8.872      8.553     21.782      2.419     71.548     10.058      9.580     12.466    -57.093
2517.165      72.295      8.872      8.553     21.829      2.428     71.223     10.087      9.596     12.704    -56.966
2517.290      72.142      8.872      8.558     21.930      2.434     74.535     10.074      9.597     12.863    -56.853
2517.415      71.996      8.872      8.557     22.241      2.441     76.887     10.009      9.577     12.902    -56.776
2517.540      71.946      8.873      8.554     22.771      2.446     77.238      9.859      9.496     12.836    -56.734
2517.665      72.058      8.876      8.557     23.431      2.444     75.250      9.613      9.335     12.640    -56.722
2517.790      72.283      8.877      8.556     24.085      2.432     68.431      9.330      9.153     12.161    -56.748
2517.915      72.249      8.876      8.560     24.345      2.416     65.508      9.266      9.183     11.921    -56.817
2518.040      71.539      8.876      8.558     23.917      2.409     64.767      9.773      9.735     11.569    -56.895
2518.165      70.015      8.874      8.555     22.685      2.418     65.741     11.062     11.129     12.426    -56.962
2518.290      67.717      8.882      8.554     20.763      2.438     66.014     13.530     13.916     16.763    -57.018
2518.415      64.863      8.905      8.559     18.465      2.466     64.066     17.893     18.962     24.600    -57.068
2518.540      61.842      8.920      8.579     16.280      2.497     62.117     25.322     27.536     30.493    -57.104
2518.665      59.814      8.923      8.588     14.706      2.530     60.039     37.215     41.470     40.666    -57.094
2518.790      59.519      8.924      8.592     13.767      2.562     57.285     39.130     43.622    103.933    -57.055
2518.915      60.814      8.925      8.602     13.687      2.579     55.726     31.324     34.476    149.201    -56.990
2519.040      63.298      8.925      8.605     14.658      2.572     54.687     20.772     22.236    130.640    -56.898
2519.165      66.305      8.911      8.588     16.645      2.539     54.414     14.143     14.697     55.802    -56.776
2519.290      68.892      8.850      8.564     19.178      2.491     59.545     10.785     11.105     13.774    -56.632
2519.415      70.489      8.798      8.591     21.015      2.458     62.468      9.326      9.719     12.521    -56.461
2519.540      71.311      8.770      8.650     21.690      2.444     63.832      8.628      9.068     12.341    -56.271
2519.665      71.760      8.756      8.657     21.462      2.438     63.092      8.368      8.819     12.270    -56.067
2519.790      72.164      8.741      8.624     20.851      2.432     61.494      8.269      8.696     11.840    -55.853
2519.915      72.676      8.719      8.593     20.449      2.420     60.494      8.160      8.540     11.143    -55.633
2520.040      73.179      8.710      8.571     20.747      2.402     60.169      8.032      8.371     10.901    -55.411
2520.165      73.676      8.714      8.570     21.707      2.391     63.416      7.918      8.245     10.835    -55.205
2520.290      73.989      8.714      8.571     22.530      2.391     63.027      7.815      8.140     10.732    -55.021
2520.415      74.262      8.712      8.570     22.954      2.399     63.092      7.725      8.053     10.739    -54.851
2520.540      74.485      8.710      8.569     22.988      2.406     63.416      7.632      7.962     10.669    -54.692
2520.665      74.655      8.711      8.570     22.806      2.406     62.793      7.529      7.861     10.395    -54.543
2520.790      74.950      8.713      8.565     22.645      2.401     62.273      7.432      7.790     10.241    -54.394
2520.915      75.106      8.711      8.570     22.376      2.396     63.572      7.349      7.752     10.230    -54.240
2521.040      75.649      8.713      8.576     22.042      2.387     63.572      7.327      7.780     10.331    -54.081
2521.165      76.144      8.714      8.579     21.975      2.376     64.845      7.382      7.878     10.756    -53.918
2521.290      76.592      8.714      8.575     22.308      2.366     65.079      7.541      8.076     11.529    -53.749
2521.415      77.007      8.713      8.574     22.959      2.363     62.741      7.838      8.426     12.718    -53.573
2521.540      77.000      8.714      8.604     23.604      2.368     62.741      8.321      9.001     14.663    -53.391
2521.665      76.441      8.717      8.653     23.703      2.384     63.780      9.069      9.952     15.900    -53.198
2521.790      75.940      8.720      8.677     23.577      2.405     68.664      9.731     10.839     17.607    -52.995
2521.915      75.506      8.722      8.705     23.659      2.429     73.535     10.041     11.265     18.315    -52.785
2522.040      75.344      8.714      8.747     24.044      2.448     76.952      9.799     10.954     18.211    -52.567
2522.165      75.555      8.688      8.780     24.581      2.454     79.017      9.008      9.915     17.720    -52.338
2522.290      75.829      8.651      8.732     24.968      2.438     80.511      8.001      8.599     16.078    -52.093
2522.415      76.020      8.651      8.680     24.742      2.405     73.367      7.084      7.559     11.645    -51.830
2522.540      76.392      8.647      8.628     24.371      2.380     70.899      6.485      6.939      9.688    -51.540
2522.665      76.733      8.655      8.605     24.154      2.366     68.119      6.172      6.632      9.372    -51.227
2522.790      77.103      8.683      8.603     24.095      2.359     67.079      6.059      6.533      9.452    -50.892
2522.915      77.568      8.725      8.600     24.084      2.353     69.262      6.041      6.532      9.049    -50.542
2523.040      77.950      8.762      8.600     24.077      2.343     67.963      6.021      6.507      8.426    -50.191
2523.165      78.026      8.803      8.601     24.039      2.337     70.561      6.153      6.639      8.148    -49.841
2523.290      77.558      8.815      8.606     23.806      2.338     71.288      6.472      6.975      8.222    -49.520
2523.415      76.702      8.815      8.606     23.548      2.351     71.977      7.041      7.610      9.591    -49.232
2523.540      75.615      8.829      8.602     23.492      2.381     74.639      7.891      8.610     12.810    -48.979
2523.665      74.514      8.883      8.615     23.791      2.428     80.459      9.011      9.990     17.055    -48.764
2523.790      73.729      8.992      8.706     24.412      2.486     88.772     10.341     11.701     19.148    -48.579
2523.915      73.330      9.021      8.843     25.017      2.534     99.488     11.499     13.178     18.003    -48.436
2524.040      73.167      9.024      8.872     25.197      2.565    103.711     12.141     13.990     17.519    -48.300
2524.165      73.083      9.017      8.870     25.080      2.579    103.503     12.295     14.209     17.991    -48.161
2524.290      72.992      8.997      8.861     24.898      2.578     98.749     12.093     14.021     18.788    -48.022
2524.415      72.906      8.965      8.847     24.831      2.565     91.604     11.656     13.563     19.078    -47.882
2524.540      72.975      8.953      8.823     24.856      2.543     90.955     10.965     12.758     18.553    -47.737
2524.665      73.218      8.907      8.786     24.540      2.511     87.578     10.177     11.787     15.821    -47.571
2524.790      73.633      8.849      8.738     23.829      2.475     85.343      9.423     10.850     12.949    -47.396
2524.915      74.150      8.776      8.667     23.046      2.441     78.485      8.753     10.035     11.553    -47.204
2525.040      74.678      8.718      8.599     22.527      2.417     71.106      8.191      9.366     11.028    -46.988
2525.165      75.142      8.699      8.563     22.448      2.407     68.378      7.750      8.844     10.344    -46.740
2525.290      75.517      8.699      8.560     22.654      2.403     67.729      7.458      8.480      9.833    -46.457
2525.415      75.586      8.702      8.566     22.961      2.394     69.288      7.343      8.316      9.961    -46.121
2525.540      75.586      8.703      8.566     23.461      2.387     68.041      7.301      8.245     10.159    -45.746
2525.665      75.488      8.703      8.566     23.938      2.387     68.625      7.302      8.227     10.446    -45.342
2525.790      75.347      8.703      8.568     24.128      2.391     70.301      7.322      8.225     10.633    -44.905
2525.915      75.222      8.703      8.566     23.878      2.397     71.288      7.338      8.213     10.533    -44.435
2526.040      75.083      8.703      8.560     23.294      2.398     73.107      7.337      8.176     10.177    -43.954
2526.165      74.944      8.703      8.539     22.770      2.389     68.885      7.334      8.147     10.123    -43.487
2526.290      74.814      8.700      8.555     22.479      2.381     67.002      7.353      8.150     10.304    -43.030
2526.415      74.731      8.700      8.565     22.250      2.382     68.898      7.429      8.227     10.484    -42.591
2526.540      74.762      8.702      8.564     22.047      2.392     72.639      7.546      8.360     10.645    -42.185
2526.665      74.934      8.699      8.563     21.980      2.408     75.029      7.678      8.521     10.934    -41.817
2526.790      75.167      8.696      8.560     22.312      2.427     73.730      7.829      8.707     11.612    -41.461
2526.915      75.222      8.700      8.564     22.828      2.443     70.808      7.989      8.882     12.462    -41.109
2527.040      74.969      8.700      8.562     22.907      2.449     69.392      8.207      9.116     12.526    -40.766
2527.165      74.556      8.701      8.553     22.514      2.449     69.444      8.455      9.378     12.439    -40.418
2527.290      74.108      8.704      8.545     22.060      2.449     71.600      8.729      9.670     12.952    -40.054
2527.415      73.761      8.706      8.545     22.110      2.461     75.821      9.023      9.986     14.387    -39.674
2527.540      73.692      8.703      8.560     23.089      2.491     80.043      9.304     10.277     16.086    -39.305
2527.665      74.056      8.703      8.573     24.403      2.533     88.876      9.521     10.508     14.955    -38.955
2527.790      74.718      8.700      8.548     25.114      2.567     91.682      9.680     10.672     14.514    -38.617
2527.915      75.440      8.675      8.535     25.150      2.590     95.904      9.777     10.765     14.243    -38.301
2528.040      76.012      8.649      8.535     24.851      2.597    101.087      9.959     10.939     13.708    -38.016
2528.165      76.307      8.644      8.533     24.652      2.589    104.542     10.361     11.334     13.026    -37.758
2528.290      76.321      8.644      8.528     24.763      2.567    107.010     10.942     11.924     13.324    -37.510
2528.415      76.078      8.641      8.522     24.556      2.547    102.139     11.615     12.669     14.639    -37.274
2528.540      75.679      8.638      8.520     23.938      2.539     99.606     12.022     13.104     15.441    -37.044
2528.665      75.365      8.629      8.516     23.233      2.543     96.644     12.141     13.194     15.737    -36.824
2528.790      75.218      8.620      8.512     22.763      2.554     94.462     12.095     13.082     15.429    -36.627
2528.915      75.265      8.615      8.512     22.700      2.565     94.787     12.004     12.913     14.549    -36.469
2529.040      75.571      8.615      8.509     22.912      2.568     96.410     11.833     12.641     13.479    -36.367
2529.165      75.797      8.609      8.497     23.119      2.568    100.567     11.537     12.250     13.136    -36.337
2529.290      75.953      8.593      8.488     23.239      2.570    106.334     11.167     11.812     12.945    -36.381
2529.415      76.050      8.578      8.479     23.261      2.576    109.972     10.758     11.346     12.777    -36.483
2529.540      76.140      8.569      8.474     23.269      2.585    112.803     10.349     10.889     12.646    -36.626
2529.665      76.286      8.567      8.475     23.368      2.596    116.545      9.975     10.475     12.592    -36.790
2529.790      76.529      8.567      8.466     23.629      2.607    118.623      9.652     10.117     12.556    -36.961
2529.915      76.644      8.570      8.462     23.911      2.611    116.350      9.511      9.953     12.294    -37.134
2530.040      76.631      8.563      8.459     23.845      2.609    113.038      9.503      9.923     12.375    -37.303
2530.165      76.415      8.548      8.451     23.470      2.601    107.050      9.625     10.019     12.715    -37.473
2530.290      76.008      8.537      8.440     23.015      2.589    100.957      9.922     10.292     13.036    -37.649
2530.415      75.431      8.536      8.430     22.721      2.578     98.216     10.455     10.820     13.376    -37.830
2530.540      74.625      8.529      8.415     22.666      2.568     99.840     11.267     11.692     14.594    -38.012
2530.665      73.754      8.515      8.406     22.303      2.558    100.814     12.236     12.819     18.310    -38.202
2530.790      72.954      8.509      8.404     21.379      2.550     98.619     12.971     13.688     19.984    -38.390
2530.915      72.433      8.505      8.401     20.324      2.551     92.358     13.215     13.965     19.209    -38.565
2531.040      72.275      8.503      8.399     19.640      2.560     87.162     12.962     13.636     17.131    -38.726
2531.165      72.318      8.502      8.399     19.648      2.574     87.876     12.463     12.999     15.311    -38.876
2531.290      72.033      8.490      8.393     20.245      2.583     92.747     12.221     12.673     14.599    -39.015
2531.415      70.627      8.477      8.393     20.305      2.592     99.242     12.968     13.449     16.091    -39.131
2531.540      68.360      8.473      8.391     19.120      2.612     97.372     14.795     15.495     25.174    -39.246
2531.665      66.142      8.461      8.388     17.108      2.638     91.696     17.151     18.184     60.621    -39.374
2531.790      64.910      8.448      8.383     15.165      2.661     83.707     18.828     20.112    100.879    -39.521
2531.915      65.295      8.445      8.378     14.299      2.668     76.588     18.641     19.891    106.965    -39.698
2532.040      67.292      8.442      8.375     15.255      2.648     79.965     16.100     16.956     45.362    -39.929
2532.165      70.416      8.443      8.380     17.842      2.615     85.486     13.344     13.743     18.140    -40.234
2532.290      72.969      8.442      8.386     20.378      2.598     94.124     11.360     11.610     12.496    -40.576
2532.415      74.631      8.442      8.391     22.274      2.594     98.359     10.159     10.415     12.442    -40.961
2532.540      75.412      8.439      8.393     23.266      2.597    100.255      9.663      9.968     12.525    -41.385
2532.665      75.532      8.433      8.393     23.372      2.600    102.918      9.686     10.019     12.610    -41.840
2532.790      75.296      8.426      8.393     22.851      2.600    101.944      9.904     10.244     12.657    -42.305
2532.915      75.278      8.430      8.393     22.435      2.601    107.594     10.115     10.462     12.791    -42.775
2533.040      75.219      8.426      8.393     22.394      2.604    107.426     10.281     10.619     12.924    -43.257
2533.165      75.300      8.429      8.393     22.553      2.609    107.400     10.378     10.704     13.013    -43.740
2533.290      75.457      8.433      8.393     22.679      2.612    106.335     10.409     10.724     13.070    -44.217
2533.415      75.582      8.431      8.392     22.645      2.611    102.711     10.394     10.703     13.096    -44.686
2533.540      75.721      8.431      8.386     22.605      2.610    101.477     10.359     10.695     13.017    -45.148
2533.665      75.849      8.428      8.395     23.022      2.606    101.736     10.321     10.698     12.935    -45.610
2533.790      75.972      8.430      8.394     23.522      2.600    101.788     10.301     10.725     13.054    -46.066
2533.915      76.073      8.431      8.393     23.785      2.595    101.632     10.297     10.765     13.217    -46.519
2534.040      76.139      8.432      8.392     23.748      2.592    102.775     10.314     10.825     13.343    -46.971
2534.165      76.156      8.434      8.389     23.554      2.587    105.633     10.356     10.911     13.448    -47.419
2534.290      76.104      8.434      8.389     23.502      2.580    106.932     10.411     11.013     13.676    -47.866
2534.415      75.990      8.433      8.384     23.542      2.571    110.050     10.492     11.133     13.883    -48.299
2534.540      75.731      8.432      8.385     23.479      2.569    108.595     10.637     11.312     14.141    -48.732
2534.665      75.404      8.433      8.384     23.298      2.576    110.868     10.848     11.550     14.496    -49.169
2534.790      75.019      8.434      8.381     23.071      2.583    113.531     11.109     11.839     15.062    -49.618
2534.915      74.599      8.434      8.378     22.895      2.580    111.894     11.387     12.152     15.772    -50.082
2535.040      74.258      8.433      8.378     22.829      2.562    110.206     11.628     12.437     16.118    -50.560
2535.165      73.963      8.434      8.378     22.939      2.542     99.490     11.638     12.443     15.809    -51.054
2535.290      73.876      8.434      8.376     23.050      2.529     97.086     11.364     12.119     15.441    -51.550
2535.415      73.942      8.434      8.378     22.941      2.509     95.242     10.896     11.563     14.611    -52.041
2535.540      74.199      8.419      8.360     22.619      2.472     93.267     10.376     10.957     13.360    -52.517
2535.665      74.700      8.378      8.300     22.244      2.422     90.994      9.958     10.496     12.229    -52.968
2535.790      75.429      8.320      8.222     22.063      2.382     82.226      9.769     10.312     12.306    -53.392
2535.915      76.158      8.324      8.219     22.374      2.386     78.848      9.750     10.339     13.199    -53.776
2536.040      76.515      8.324      8.218     22.743      2.402     76.874      9.708     10.338     14.440    -54.133
2536.165      76.496      8.324      8.216     22.905      2.411     75.952      9.564     10.196     14.732    -54.442
2536.290      76.121      8.322      8.214     22.777      2.410     75.861      9.297      9.887     13.832    -54.701
2536.415      75.588      8.320      8.214     22.411      2.403     76.289      8.959      9.482     12.274    -54.914
2536.540      75.421      8.320      8.214     21.960      2.401     76.614      8.687      9.170     11.076    -55.082
2536.665      75.473      8.324      8.217     21.898      2.407     77.653      8.628      9.112     11.229    -55.202
2536.790      75.806      8.323      8.213     22.066      2.414     77.861      8.787      9.296     11.638    -55.266
2536.915      76.069      8.324      8.211     22.098      2.417     76.692      9.039      9.582     12.192    -55.294
2537.040      76.136      8.324      8.211     21.889      2.420     76.458      9.236      9.786     12.489    -55.296
2537.165      76.042      8.324      8.211     21.529      2.427     78.290      9.271      9.773     12.234    -55.272
2537.290      75.917      8.320      8.211     21.246      2.439     78.095      9.134      9.549     11.642    -55.226
2537.415      75.917      8.323      8.217     21.193      2.443     77.445      8.846      9.173     10.833    -55.148
2537.540      76.064      8.321      8.213     21.356      2.435     76.536      8.557      8.825     10.248    -55.068
2537.665      76.304      8.322      8.205     21.674      2.415     75.484      8.314      8.554     10.076    -54.992
2537.790      76.499      8.323      8.202     22.017      2.389     74.925      8.157      8.390     10.094    -54.926
2537.915      76.568      8.320      8.207     22.217      2.365     74.094      8.113      8.348     10.037    -54.877
2538.040      76.637      8.320      8.204     22.086      2.351     68.898      8.193      8.444      9.971    -54.847
2538.165      76.394      8.333      8.219     21.556      2.353     67.924      8.490      8.759     10.724    -54.855
2538.290      76.026      8.350      8.229     21.275      2.362     71.678      9.003      9.299     11.659    -54.883
2538.415      75.492      8.374      8.234     21.405      2.376     77.939      9.727     10.106     12.554    -54.936
2538.540      74.888      8.401      8.236     21.892      2.401     84.953     10.599     11.122     14.034    -55.012
2538.665      74.367      8.421      8.237     22.641      2.442     91.253     11.476     12.173     16.371    -55.106
2538.790      74.054      8.420      8.244     23.690      2.503     95.475     12.123     12.947     18.291    -55.223
2538.915      74.009      8.420      8.262     24.727      2.558     98.658     12.341     13.150     19.718    -55.353
2539.040      73.742      8.408      8.258     24.881      2.580     93.579     12.781     13.548     19.030    -55.500
2539.165      72.696      8.376      8.244     23.704      2.572     85.266     13.777     14.556     17.416    -55.641
2539.290      71.085      8.360      8.236     21.419      2.552     76.588     15.751     16.698     17.192    -55.766
2539.415      69.382      8.379      8.243     18.840      2.539     70.080     19.014     20.375     22.097    -55.869
2539.540      67.813      8.379      8.240     17.293      2.550     69.755     23.566     25.634     37.578    -55.943
2539.665      67.865      8.379      8.246     17.781      2.575     66.183     25.868     28.430     42.328    -55.987
2539.790      68.750      8.374      8.244     19.112      2.576     62.767     23.561     25.799     33.479    -56.009
2539.915      70.212      8.377      8.228     20.522      2.557     59.857     19.293     20.876     23.104    -56.019
2540.040      71.980      8.374      8.204     21.649      2.530     59.078     15.226     16.203     16.038    -56.018
2540.165      73.721      8.354      8.177     22.482      2.507     61.312     12.553     13.201     13.070    -56.008
2540.290      74.992      8.335      8.156     23.301      2.487     64.689     11.013     11.630     14.130    -55.985
2540.415      76.703      8.321      8.190     24.306      2.476     68.716     10.281     10.967     14.610    -55.948
2540.540      78.268      8.320      8.199     25.548      2.476     65.625      9.959     10.676     13.614    -55.906
2540.665      79.479      8.326      8.187     26.781      2.477     59.195      9.908     10.631     12.396    -55.875
2540.790      80.135      8.343      8.180     27.686      2.476     53.362     10.081     10.809     11.611    -55.859
2540.915      80.169      8.358      8.192     27.974      2.479     50.907     10.445     11.198     11.549    -55.861
2541.040      79.788      8.323      8.187     27.503      2.494     52.141     10.894     11.712     12.383    -55.890
2541.165      79.374      8.278      8.170     26.787      2.523     56.363     11.156     12.018     15.538    -55.958
2541.290      79.133      8.247      8.128     26.775      2.538     57.207     11.173     12.035     16.883    -56.032
2541.415      79.262      8.234      8.109     27.293      2.528     59.584     11.076     11.932     15.412    -56.101
2541.540      79.603      8.233      8.106     27.803      2.500     62.091     10.902     11.751     12.993    -56.165
2541.665      79.792      8.234      8.101     27.786      2.468     62.871     10.620     11.456     12.239    -56.223
2541.790      79.417      8.232      8.109     27.122      2.450     65.469     10.166     10.980     14.376    -56.275
2541.915      78.250      8.238      8.157     26.231      2.444     67.417      9.596     10.354     16.021    -56.294
2542.040      76.906      8.240      8.167     25.508      2.432     71.600      9.000      9.672     13.849    -56.308
2542.165      76.048      8.227      8.180     24.855      2.417     71.743      8.467      9.081     11.085    -56.309
2542.290      75.862      8.213      8.199     24.348      2.404     69.470      8.111      8.715      9.634    -56.300
2542.415      76.308      8.210      8.214     24.161      2.395     67.495      8.027      8.669     10.130    -56.281
2542.540      77.367      8.210      8.233     24.482      2.387     62.819      8.253      8.968     12.000    -56.249
2542.665      78.478      8.216      8.214     25.005      2.376     63.793      8.690      9.526     14.261    -56.210
2542.790      78.914      8.200      8.167     25.131      2.372     62.689      9.055      9.998     14.669    -56.163
2542.915      78.894      8.186      8.145     24.778      2.376     64.689      9.245     10.244     14.241    -56.111
2543.040      78.524      8.238      8.168     24.184      2.385     69.028      9.275     10.290     13.505    -56.052
2543.165      77.919      8.354      8.214     23.746      2.395     72.990      9.202     10.207     12.719    -55.978
2543.290      77.329      8.357      8.211     23.852      2.405     75.912      9.035      9.996     12.086    -55.887
2543.415      76.676      8.357      8.208     24.270      2.417     78.900      8.906      9.804     12.195    -55.795
2543.540      75.935      8.357      8.208     24.130      2.424     77.471      8.738      9.575     12.800    -55.702
2543.665      75.181      8.359      8.210     23.500      2.424     77.432      8.614      9.417     12.537    -55.618
2543.790      74.533      8.371      8.216     22.829      2.420     76.458      8.514      9.303     11.739    -55.555
2543.915      74.036      8.394      8.225     22.608      2.417     72.808      8.372      9.146     11.298    -55.523
2544.040      73.550      8.411      8.225     23.031      2.420     74.042      8.140      8.870     11.533    -55.531
2544.165      74.835      8.421      8.219     23.493      2.421     73.522      7.790      8.484     10.265    -55.570
2544.290      77.072      8.423      8.221     24.005      2.408     72.120      7.483      8.168      9.050    -55.633
2544.415      79.646      8.423      8.224     25.196      2.375     70.496      7.290      8.004      8.362    -55.710
2544.540      81.729      8.428      8.225     27.043      2.328     66.352      7.257      8.023      8.509    -55.787
2544.665      82.691      8.437      8.223     28.862      2.286     59.987      7.405      8.225      9.222    -55.847
2544.790      82.500      8.446      8.225     29.297      2.279     59.857      7.738      8.606      9.257    -55.893
2544.915      80.833      8.479      8.216     27.319      2.319     56.285      8.195      9.065      9.325    -55.920
2545.040      78.828      8.525      8.229     24.735      2.362     60.246      8.985      9.868      9.989    -55.927
2545.165      76.575      8.563      8.239     22.855      2.395     63.637     10.132     11.126     13.612    -55.909
2545.290      74.631      8.587      8.244     22.204      2.423     64.923     11.778     13.081     22.801    -55.877
2545.415      73.382      8.625      8.276     22.667      2.460     64.612     13.906     15.713     36.620    -55.842
2545.540      72.417      8.751      8.422     23.644      2.514     60.715     16.066     18.336     46.797    -55.800
2545.665      72.017      8.968      8.704     24.730      2.568     55.194     16.385     18.703     47.192    -55.740
2545.790      72.149      9.093      8.829     25.731      2.600     55.129     15.244     17.293     35.556    -55.673
2545.915      72.515      9.129      8.895     26.524      2.599     56.623     13.586     15.275     23.916    -55.600
2546.040      72.915      9.115      8.931     26.837      2.567     59.545     12.124     13.519     17.207    -55.517
2546.165      73.199      9.097      8.943     26.424      2.517     63.780     11.197     12.426     15.383    -55.419
2546.290      73.213      9.100      8.961     25.247      2.473     65.469     10.622     11.762     15.515    -55.305
2546.415      73.282      9.097      8.976     24.148      2.452     68.261     10.340     11.457     16.248    -55.213
2546.540      73.396      9.099      8.991     23.796      2.441     67.521     10.096     11.189     15.364    -55.138
2546.665      73.540      9.091      8.959     24.140      2.433     67.846      9.800     10.842     14.535    -55.091
2546.790      73.654      9.078      8.891     24.769      2.428     67.963      9.427     10.398     14.257    -55.078
2546.915      73.718      9.068      8.841     25.141      2.425     66.612      9.013      9.915     13.985    -55.100
2547.040      73.829      9.054      8.898     24.822      2.427     68.430      8.654      9.504     12.264    -55.158
2547.165      74.020      9.049      8.896     24.013      2.419     65.183      8.538      9.357     10.670    -55.231
2547.290      74.433      9.034      8.888     23.363      2.405     63.494      8.666      9.490     10.528    -55.319
2547.415      75.175      9.038      8.885     23.211      2.394     61.572      9.022      9.914     11.796    -55.408
2547.540      76.190      9.059      8.887     23.633      2.391     61.078      9.557     10.608     13.877    -55.495
2547.665      77.328      9.081      8.893     24.528      2.397     63.936     10.164     11.448     15.853    -55.580
2547.790      78.404      9.085      8.892     25.701      2.407     69.132     10.639     12.135     16.721    -55.661
2547.915      78.699      9.046      8.895     26.756      2.421     73.873     10.522     12.003     15.337    -55.726
2548.040      78.503      8.966      8.876     27.348      2.432     72.328     10.100     11.457     13.475    -55.769
2548.165      78.060      8.799      8.772     27.679      2.437     70.106      9.585     10.810     11.779    -55.781
2548.290      77.565      8.602      8.586     28.003      2.444     67.443      9.129     10.255     10.702    -55.753
2548.415      77.135      8.472      8.400     28.450      2.463     64.819      8.805      9.872     10.556    -55.684
2548.540      76.788      8.460      8.382     28.849      2.496     68.586      8.601      9.649     11.566    -55.581
2548.665      76.496      8.503      8.382     28.424      2.498     64.819      8.483      9.524     11.398    -55.446
2548.790      76.646      8.512      8.383     27.478      2.465     66.144      8.411      9.452     10.471    -55.286
2548.915      77.448      8.519      8.386     26.917      2.429     64.456      8.389      9.431     10.718    -55.109
2549.040      78.694      8.531      8.409     27.416      2.406     61.676      8.431      9.485     11.567    -54.921
2549.165      80.055      8.534      8.441     29.050      2.395     60.585      8.548      9.630     11.842    -54.727
2549.290      81.375      8.497      8.407     30.932      2.377     55.649      8.723      9.829     11.678    -54.529
2549.415      82.003      8.503      8.399     31.410      2.352     56.623      8.940     10.071     11.744    -54.324
2549.540      82.185      8.666      8.494     30.952      2.340     56.298      9.147     10.287     11.217    -54.127
2549.665      82.119      8.802      8.562     30.307      2.334     58.415      9.366     10.527     11.944    -53.961
2549.790      81.819      8.905      8.594     29.851      2.327     61.130      9.546     10.739     14.108    -53.829
2549.915      81.256      9.003      8.620     29.553      2.319     61.611      9.625     10.840     16.452    -53.725
2550.040      80.492      9.019      8.626     28.961      2.319     60.637      9.588     10.793     16.499    -53.642
2550.165      79.138      9.203      8.905     27.949      2.349     59.987      9.394     10.515     13.609    -53.593
2550.290      77.733      9.468      9.213     26.735      2.386     58.818      9.120     10.108     11.827    -53.556
2550.415      76.619      9.584      9.352     25.583      2.411     58.493      8.845      9.715     11.611    -53.510
2550.540      75.953      9.588      9.355     24.817      2.416     58.039      8.588      9.366     12.289    -53.451
2550.665      75.762      9.600      9.337     24.705      2.398     57.882      8.352      9.055     12.902    -53.382
2550.790      75.987      9.633      9.340     25.341      2.366     63.598      8.167      8.797     13.056    -53.301
2550.915      76.033      9.676      9.485     26.139      2.332     64.572      7.903      8.408     11.366    -53.190
2551.040      76.019      9.715      9.613     26.339      2.311     65.287      7.578      7.930     10.124    -53.061
2551.165      75.758      9.353      9.350     26.050      2.309     63.949      7.269      7.494      9.745    -52.906
2551.290      75.376      8.887      8.948     25.413      2.321     62.871      7.040      7.178      9.584    -52.724
2551.415      75.038      8.711      8.765     24.530      2.340     64.377      6.939      7.021      8.960    -52.514
2551.540      74.663      8.714      8.750     23.390      2.352     66.716      6.989      7.030      8.182    -52.272
2551.665      74.333      8.615      8.655     22.115      2.358     63.468      7.153      7.166      8.512    -52.001
2551.790      74.294      8.581      8.471     21.098      2.363     65.053      7.314      7.312      9.543    -51.690
2551.915      74.602      8.582      8.362     20.730      2.360     67.690      7.505      7.506      9.729    -51.353
2552.040      75.293      8.596      8.310     21.242      2.346     69.859      7.758      7.779      9.616    -50.997
2552.165      76.251      8.639      8.295     22.583      2.327     70.535      8.127      8.189     10.457    -50.633
2552.290      77.067      8.779      8.463     24.320      2.319     67.417      8.710      8.842     12.842    -50.273
2552.415      78.282      8.924      8.644     27.347      2.341     61.572      9.923     10.235     11.846    -49.907
2552.540      81.744      9.095      8.853     32.833      2.359     61.442     11.883     12.471     11.697    -49.574
2552.665      88.589      9.267      9.030     39.706      2.290     61.961     14.981     15.932     13.752    -49.275
2552.790      98.824      9.456      9.229     46.514      2.080     58.455     19.202     20.601     14.822    -49.001
2552.915     111.231      9.723      9.534     51.845      1.747     49.167     24.070     25.879     11.897    -48.741
2553.040     123.262     10.178      9.981     54.748      1.430     37.801     28.596     30.391      6.862    -48.486
2553.165     131.411     10.404     10.339     55.025      1.310     24.811     25.448     25.858      5.500    -48.249
2553.290     136.344     10.621     10.750     54.649      1.277     18.576     20.269     19.727      6.060    -48.009
2553.415     138.787     10.597     11.164     54.346      1.269     13.834     15.932     14.920      5.199    -47.763
