FORWARD_TEXT_FORMAT_1.0
STDEP =   2365.810
ENDEP =   2704.000
RLEV  =      0.125
CURVENAME =  AC, C1, C2, CNL, DEN, GR, RI, RT, RXO, SP
END
#DEPTH           AC         C1         C2        CNL        DEN         GR         RI         RT        RXO         SP
2633.435     129.046      8.088      8.158     51.582      1.279     19.692      4.851      3.184     33.302    -33.862
2633.560     129.654      8.083      8.101     53.471      1.282     19.692      3.272      2.521     55.206    -33.773
2633.685     129.585      8.083      8.101     54.739      1.286     21.575      3.255      2.500     24.194    -33.674
2633.810     130.171      8.071      8.101     54.478      1.291     21.414      4.747      2.991     11.244    -33.556
2633.935     130.815      8.054      8.099     53.397      1.298     21.346      8.033      4.432      7.540    -33.412
2634.060     131.769      8.054      8.100     52.412      1.303     20.580     14.904     10.020      6.591    -33.248
2634.185     133.428      8.082      8.115     52.205      1.302     18.710     25.458     20.405      5.988    -33.069
2634.310     135.608      8.111      8.166     52.788      1.288     19.046     34.884     28.367      9.158    -32.878
2634.435     137.032      8.011      8.237     53.754      1.269     18.912     34.195     28.023     16.398    -32.672
2634.560     137.094      8.043      8.242     54.091      1.259     20.176     32.407     26.609     15.300    -32.480
2634.685     135.836      8.125      8.286     53.480      1.254     19.611     32.240     26.505      9.975    -32.301
2634.810     133.020      8.175      8.175     52.723      1.251     17.540     35.980     29.632      7.055    -32.120
2634.935     128.378      8.160      7.859     52.768      1.245     15.751     46.012     38.088     13.635    -31.926
2635.060     121.851      8.161      7.886     53.725      1.237     15.415     65.360     54.770     35.215    -31.724
2635.185     113.083      8.161      8.101     51.712      1.258     20.794     76.102     73.677     59.434    -31.523
2635.310     102.752      8.162      8.168     45.196      1.356     34.997     54.605     59.332     75.081    -31.310
2635.435      92.463      8.162      8.180     36.173      1.570     57.903     32.708     38.541    107.966    -31.104
2635.560      83.880      8.162      8.190     27.556      1.884     81.671     20.060     23.571    109.679    -30.921
2635.685      78.143      8.164      8.208     21.843      2.231     98.203     14.386     16.478     50.303    -30.778
2635.810      75.296      8.158      8.202     19.777      2.492    106.609     11.767     13.442     11.265    -30.677
2635.935      75.278      8.160      8.189     19.956      2.566    103.920     10.988     12.598     11.494    -30.610
2636.060      75.372      8.158      8.180     20.764      2.575    105.964     10.987     12.568     11.689    -30.581
2636.185      75.504      8.161      8.179     21.531      2.571    109.475     11.405     13.009     11.862    -30.575
2636.310      75.733      8.163      8.184     21.860      2.574    113.443     11.892     13.527     11.967    -30.579
2636.435      76.115      8.160      8.193     21.651      2.584    116.295     12.213     13.849     12.058    -30.588
2636.560      76.567      8.161      8.202     21.109      2.595    113.067     12.337     13.993     12.448    -30.587
2636.685      77.122      8.161      8.208     20.760      2.600    109.704     12.037     13.714     13.285    -30.599
2636.810      77.289      8.160      8.202     20.961      2.603    105.319     11.565     13.243     12.898    -30.600
2636.935      76.765      8.162      8.191     21.369      2.605    103.221     11.042     12.727     11.984    -30.597
2637.060      75.517      8.164      8.185     21.618      2.610    102.978     10.555     12.269     11.276    -30.594
2637.185      73.834      8.161      8.191     21.405      2.621    102.925     10.229     12.018     11.287    -30.591
2637.310      72.379      8.160      8.208     20.572      2.639    102.656     10.288     12.273     12.057    -30.588
2637.435      71.789      8.164      8.212     19.840      2.652    105.345     10.741     13.064     12.474    -30.558
2637.560      72.143      8.162      8.196     19.808      2.645    102.764     11.220     13.965     16.878    -30.522
2637.685      73.121      8.161      8.188     20.145      2.624    102.938     11.605     14.721     21.588    -30.471
2637.810      74.279      8.162      8.186     20.553      2.602    105.749     11.731     15.067     21.171    -30.404
2637.935      75.210      8.163      8.185     20.834      2.592    109.192     11.531     14.915     14.847    -30.327
2638.060      75.696      8.165      8.188     20.972      2.596    115.648     11.170     14.537     12.906    -30.245
2638.185      75.626      8.165      8.203     21.018      2.601    113.968     10.874     14.370     14.204    -30.171
2638.310      75.612      8.165      8.210     20.918      2.604    112.286     10.709     14.385     13.669    -30.095
2638.435      75.602      8.165      8.213     20.774      2.607    111.694     10.696     14.575     13.279    -30.032
2638.560      75.485      8.164      8.214     20.753      2.611    110.861     10.729     14.777     13.251    -29.989
2638.685      75.219      8.162      8.215     20.937      2.612    109.098     10.723     14.875     13.196    -29.964
2638.810      74.958      8.165      8.206     21.173      2.606    109.435     10.761     15.017     13.283    -29.953
2638.935      74.458      8.163      8.204     21.147      2.595    107.417     11.094     15.573     13.692    -29.960
2639.060      73.942      8.164      8.207     20.808      2.585    108.305     11.538     16.292     14.264    -29.995
2639.185      73.510      8.165      8.209     20.212      2.579    108.063     12.158     17.290     15.181    -30.042
2639.310      73.244      8.164      8.213     19.524      2.577    107.309     12.845     18.427     16.231    -30.088
2639.435      73.221      8.162      8.216     18.976      2.577    107.713     13.420     19.441     16.950    -30.132
2639.560      73.533      8.161      8.195     18.820      2.579    108.385     13.748     20.082     16.772    -30.184
2639.685      73.728      8.158      8.198     19.344      2.582    106.503     13.603     20.012     17.053    -30.233
2639.810      73.794      8.161      8.195     19.912      2.586    108.009     13.273     19.674     16.338    -30.275
2639.935      73.652      8.164      8.200     20.335      2.597    108.950     12.920     19.320     15.215    -30.311
2640.060      73.435      8.165      8.209     20.658      2.614    109.085     12.613     19.022     14.420    -30.347
2640.185      73.347      8.165      8.217     21.027      2.633    108.615     12.367     18.752     14.734    -30.384
2640.310      73.521      8.165      8.220     21.563      2.644    104.916     12.175     18.461     16.888    -30.410
2640.435      74.146      8.165      8.217     22.132      2.640    104.243     12.000     18.041     19.190    -30.443
2640.560      74.715      8.165      8.209     22.490      2.633    109.219     11.816     17.539     17.010    -30.469
2640.685      75.167      8.162      8.207     22.675      2.627    115.406     11.604     16.973     14.409    -30.491
2640.810      75.435      8.162      8.212     22.822      2.626    122.804     11.416     16.456     13.387    -30.507
2640.935      75.551      8.165      8.220     23.047      2.627    130.068     11.315     16.101     13.902    -30.513
2641.060      75.742      8.165      8.220     23.329      2.628    128.723     11.314     15.916     13.901    -30.518
2641.185      76.071      8.165      8.218     23.372      2.621    123.007     11.381     15.827     13.901    -30.505
2641.310      76.315      8.165      8.219     23.173      2.614    115.676     11.399     15.677     13.919    -30.491
2641.435      76.696      8.161      8.216     22.921      2.613    109.758     11.370     15.487     13.879    -30.477
2641.560      77.240      8.160      8.214     22.914      2.618    107.202     11.313     15.289     13.821    -30.473
2641.685      77.925      8.165      8.214     23.341      2.628    108.076     11.230     15.074     13.730    -30.483
2641.810      78.821      8.165      8.198     24.063      2.635    109.757     11.058     14.744     13.370    -30.505
2641.935      79.776      8.165      8.192     24.629      2.641    113.120     10.808     14.332     13.510    -30.551
2642.060      80.400      8.165      8.201     24.944      2.649    114.600     10.504     13.860     13.450    -30.614
2642.185      80.627      8.162      8.210     25.110      2.658    116.052     10.196     13.398     13.025    -30.692
2642.310      80.401      8.162      8.213     25.169      2.664    116.160      9.964     13.056     12.555    -30.780
2642.435      79.736      8.165      8.210     25.110      2.663    115.420      9.884     12.918     12.347    -30.876
2642.560      78.771      8.167      8.213     24.882      2.655    121.136      9.977     12.977     12.212    -30.975
2642.685      77.802      8.165      8.213     24.738      2.640    119.052     10.418     13.437     12.960    -31.064
2642.810      76.831      8.162      8.213     24.772      2.629    118.796     11.055     14.098     13.733    -31.142
2642.935      76.223      8.163      8.211     24.797      2.626    118.474     11.771     14.804     14.369    -31.203
2643.060      75.850      8.163      8.208     24.691      2.631    117.936     12.444     15.404     15.072    -31.239
2643.185      75.561      8.161      8.207     24.439      2.641    118.500     12.957     15.756     15.903    -31.245
2643.310      75.658      8.168      8.213     24.191      2.652    122.670     13.216     15.729     16.272    -31.229
2643.435      75.710      8.165      8.213     24.203      2.659    116.349     13.306     15.405     15.744    -31.185
2643.560      76.012      8.166      8.211     24.358      2.659    114.815     13.220     14.915     14.866    -31.117
2643.685      77.444      8.166      8.213     24.298      2.649    112.865     13.043     14.435     14.159    -31.035
2643.810      80.118      8.165      8.216     24.055      2.627    109.865     12.597     13.778     13.686    -30.943
2643.935      83.895      8.165      8.217     24.038      2.583    107.229     11.651     12.632     13.298    -30.841
2644.060      88.895      8.167      8.220     25.026      2.505    105.884     10.125     10.793     12.869    -30.720
2644.185      93.583      8.168      8.220     27.700      2.392    105.816      8.397      8.759      9.768    -30.591
2644.310      98.159      8.166      8.201     31.262      2.295    106.502      6.917      7.161      5.782    -30.462
2644.435     103.449      8.166      8.225     35.261      2.224    105.642      5.907      6.156      3.467    -30.332
2644.560     110.059      8.169      8.273     39.269      2.147    100.020      5.553      5.814      2.857    -30.207
2644.685     118.104      8.179      8.294     42.903      2.014     88.762      6.024      6.191      2.987    -30.094
2644.810     126.941      8.215      8.252     45.834      1.791     76.589      7.499      7.407      3.397    -30.009
2644.935     133.570      8.211      8.273     47.386      1.555     55.405     10.946     11.028      5.178    -29.948
2645.060     136.687      8.213      8.282     48.498      1.395     40.945     18.342     19.622      3.984    -29.897
2645.185     136.438      8.265      8.286     49.431      1.310     30.426     40.292     44.642      2.654    -29.848
2645.310     134.174      8.269      8.261     50.246      1.277     23.889    106.481    113.912     17.060    -29.795
2645.435     131.299      8.183      8.221     51.072      1.268     20.822    218.833    224.055     62.648    -29.731
2645.560     128.104      8.200      8.299     52.369      1.262     16.787    304.605    292.831    140.978    -29.643
2645.685     123.462      8.200      8.344     53.656      1.255     18.131    278.518    270.595    147.025    -29.529
2645.810     117.242      8.198      8.360     53.083      1.258     22.274    240.994    240.224    164.607    -29.407
2645.935     109.617      8.188      8.353     50.027      1.299     31.675    173.511    181.177    187.023    -29.281
2646.060     101.620      8.178      8.312     44.980      1.418     47.076    100.315    111.896    191.235    -29.158
2646.185      94.174      8.176      8.249     39.066      1.646     67.789     52.450     60.718    156.858    -29.042
2646.310      87.121      8.179      8.231     33.573      1.986     92.000     31.741     36.747     85.169    -28.945
2646.435      81.566      8.177      8.240     29.383      2.313    109.151     22.897     26.045     37.755    -28.847
2646.560      77.802      8.176      8.244     26.365      2.509    121.459     18.190     20.209     20.462    -28.745
2646.685      75.446      8.177      8.245     24.722      2.597    128.924     16.061     17.445     15.791    -28.642
2646.810      74.208      8.176      8.215     24.135      2.622    132.435     15.619     16.641     15.267    -28.536
2646.935      73.826      8.169      8.161     24.007      2.625    133.202     16.447     17.181     15.928    -28.423
2647.060      74.000      8.168      8.188     23.698      2.622    132.193     18.388     18.773     16.812    -28.294
2647.185      74.503      8.174      8.233     23.066      2.613    126.074     20.627     20.313     17.178    -28.180
2647.310      75.090      8.176      8.246     22.726      2.605    124.150     22.410     21.249     16.356    -28.093
2647.435      75.246      8.176      8.252     22.770      2.596    122.590     23.179     21.369     15.746    -28.037
2647.560      75.089      8.174      8.257     22.875      2.584    120.733     23.137     21.069     15.988    -28.021
2647.685      75.151      8.172      8.260     22.557      2.566    117.761     22.659     20.751     16.941    -28.048
2647.810      76.158      8.175      8.260     21.427      2.544    109.355     21.704     20.224     17.671    -28.118
2647.935      80.658      8.176      8.259     20.770      2.496    104.983     19.257     18.241     16.817    -28.239
2648.060      87.669      8.178      8.259     23.292      2.379    106.260     16.926     16.384     14.941    -28.365
2648.185      94.331      8.159      8.263     29.026      2.204    109.031     15.232     15.121     11.203    -28.483
2648.310      98.522      8.104      8.266     35.629      2.033    108.843     14.139     14.371      6.883    -28.585
2648.435      99.043      8.053      8.264     39.776      1.948    104.068     13.521     13.965      3.869    -28.666
2648.560      95.796      8.161      8.267     38.549      2.012     99.024     13.624     14.113      3.137    -28.730
2648.685      92.355      8.167      8.261     32.739      2.187    101.983     14.106     14.191      4.232    -28.755
2648.810      90.286      8.166      8.013     28.882      2.300    107.955     14.920     14.514      6.496    -28.772
2648.935      89.596      8.165      7.827     28.546      2.306    115.083     15.634     14.803      8.925    -28.788
2649.060      89.249      8.165      7.757     30.388      2.245    120.706     16.037     14.986     10.101    -28.805
2649.185      87.795      8.165      7.742     31.859      2.195    123.275     16.317     15.263      9.747    -28.825
2649.310      84.000      8.167      7.739     30.900      2.241    124.284     17.226     16.174     10.274    -28.851
2649.435      79.188      8.165      7.760     27.371      2.382    126.974     18.123     16.893     13.492    -28.888
2649.560      77.100      8.165      7.766     24.156      2.498    127.082     18.574     17.167     13.393    -28.928
2649.685      79.266      8.162      7.766     22.500      2.550    127.472     19.121     17.554     13.213    -28.967
2649.810      84.606      8.159      7.766     23.304      2.521    123.640     19.880     18.372     13.759    -29.006
2649.935      90.884      8.156      7.767     27.072      2.408    113.202     20.524     19.632     14.427    -29.043
2650.060      96.162      8.150      7.764     33.843      2.209    105.400     20.259     20.976     14.215    -29.073
2650.185      96.527      8.133      7.731     39.067      2.014     89.260     17.619     20.368     13.885    -29.119
2650.310      92.567      8.132      7.724     39.114      1.966     82.695     14.442     17.919     11.754    -29.187
2650.435      86.488      8.131      7.965     34.896      2.072     82.399     11.799     15.004      8.029    -29.289
2650.560      80.564      8.130      8.246     28.931      2.261     85.519     10.014     12.544      4.907    -29.426
2650.685      76.747      8.146      8.327     24.038      2.427     88.976      8.981     10.935      4.313    -29.601
2650.810      76.271      8.211      8.321     22.025      2.477     88.774      8.475      9.976      5.646    -29.822
2650.935      77.021      8.287      8.315     21.873      2.431     81.915      8.733      9.877      5.575    -30.074
2651.060      77.949      8.303      8.316     22.019      2.400     80.812      9.153      9.931      4.279    -30.344
2651.185      79.364      8.304      8.321     22.370      2.403     81.753      9.626      9.986      3.398    -30.623
2651.310      81.369      8.301      8.325     22.964      2.430     84.228      9.996      9.910      3.268    -30.901
2651.435      83.686      8.290      8.325     23.915      2.450     88.075     10.126      9.633      3.510    -31.170
2651.560      85.492      8.265      8.321     25.351      2.427     90.630      9.956      9.200      3.639    -31.426
2651.685      86.533      8.259      8.297     26.846      2.368     89.958      9.441      8.649      3.702    -31.660
2651.810      86.839      8.204      8.270     27.867      2.324     91.438      8.815      8.144      3.208    -31.882
2651.935      86.523      8.174      8.257     28.365      2.291     94.665      8.197      7.751      2.821    -32.090
2652.060      86.328      8.148      8.245     28.557      2.254    101.928      7.701      7.530      2.788    -32.290
2652.185      87.484      8.081      8.204     28.800      2.203    111.614      7.420      7.542      2.902    -32.486
2652.310      91.570      7.983      8.105     29.466      2.153    111.614      7.409      7.862      2.476    -32.673
2652.435      99.348      7.926      7.722     31.922      2.116    113.766      8.277      9.055      2.230    -32.858
2652.560     108.820      8.013      7.758     36.365      2.013    106.073     10.207     11.670      2.570    -33.034
2652.685     116.704      8.049      7.837     41.888      1.835     96.362     14.091     17.284      5.907    -33.204
2652.810     120.969      7.854      7.831     47.365      1.636     84.525     21.857     28.386     15.073    -33.371
2652.935     120.390      7.574      7.813     51.580      1.484     70.429     33.619     44.321     25.784    -33.543
2653.060     114.088      7.997      8.015     53.358      1.427     61.820     44.819     57.232     19.100    -33.743
2653.185     104.325      8.134      8.084     50.082      1.506     68.880     36.344     44.515     13.293    -33.986
2653.310      94.219      8.161      8.167     42.928      1.713     81.375     25.325     30.032     18.444    -34.263
2653.435      85.486      8.168      8.228     34.250      2.000     96.561     17.198     19.645     18.869    -34.577
2653.560      78.735      8.175      8.257     26.647      2.282    109.972     12.573     13.843     14.261    -34.931
2653.685      73.980      8.175      8.263     22.068      2.482    118.796     10.010     10.822     10.244    -35.313
2653.810      71.150      8.172      8.263     20.906      2.579    125.252      8.793      9.566      8.904    -35.695
2653.935      69.518      8.158      8.263     21.297      2.645    124.580      8.600      9.370      6.738    -36.070
2654.060      68.614      8.143      8.258     21.583      2.700    124.715      8.941      9.750      8.475    -36.424
2654.185      68.846      8.115      8.252     21.533      2.711    124.163      9.610     10.500     12.303    -36.765
2654.310      69.889      8.089      8.249     21.114      2.677    124.849     10.373     11.406     14.372    -37.089
2654.435      71.181      8.077      8.249     20.484      2.618    127.660     11.020     12.250     12.948    -37.396
2654.560      72.421      8.065      8.249     19.983      2.574    127.997     11.403     12.809     12.588    -37.701
2654.685      72.907      8.065      8.249     19.826      2.557    123.962     11.358     12.872     13.247    -37.992
2654.810      73.460      8.065      8.244     20.004      2.542    122.509     11.298     12.957     12.408    -38.288
2654.935      73.977      8.057      8.206     20.536      2.528    119.563     11.277     13.108     11.813    -38.561
2655.060      74.440      8.026      8.131     21.262      2.510    114.815     11.289     13.308     12.055    -38.808
2655.185      74.888      7.980      8.030     21.905      2.484    108.292     11.326     13.542     12.868    -39.027
2655.310      75.392      7.969      7.904     22.140      2.446     96.927     11.422     13.860     13.429    -39.200
2655.435      76.280      8.013      7.914     22.134      2.408     89.528     11.488     14.121     13.602    -39.338
2655.560      76.989      8.017      7.961     22.281      2.387     86.649     11.444     14.206     13.560    -39.444
2655.685      77.442      8.047      8.148     22.397      2.385     85.183     11.278     14.115     13.502    -39.536
2655.810      77.289      8.159      8.337     22.241      2.399     86.971     11.045     13.932     13.521    -39.621
2655.935      76.400      8.333      8.386     21.707      2.420     92.554     10.794     13.726     13.583    -39.706
2656.060      75.358      8.407      8.392     21.011      2.443     94.908     10.509     13.447     13.496    -39.818
2656.185      74.317      8.395      8.392     20.768      2.461     99.884     10.261     13.182     13.527    -39.932
2656.310      73.789      8.391      8.366     20.944      2.467     97.491     10.034     12.934     14.026    -40.054
2656.435      73.637      8.404      8.349     21.297      2.460     97.410      9.883     12.794     13.997    -40.179
2656.560      73.592      8.429      8.380     21.610      2.450    100.234      9.837     12.803     13.470    -40.307
2656.685      73.404      8.458      8.453     21.806      2.446    103.771      9.890     12.942     13.014    -40.431
2656.810      73.004      8.500      8.468     22.061      2.456    109.353      9.989     13.135     13.263    -40.527
2656.935      72.431      8.515      8.588     22.501      2.477    109.018     10.108     13.344     13.877    -40.620
2657.060      72.194      8.504      8.616     22.764      2.490    106.799     10.162     13.454     14.513    -40.710
2657.185      72.290      8.460      8.580     22.689      2.490    104.310     10.118     13.418     14.633    -40.798
2657.310      72.636      8.405      8.511     22.297      2.477    102.091      9.990     13.265     14.339    -40.874
2657.435      73.126      8.372      8.446     21.865      2.457    100.598      9.814     13.055     13.889    -40.936
2657.560      73.675      8.372      8.445     21.994      2.437    101.203      9.623     12.829     13.212    -41.015
2657.685      74.283      8.366      8.443     22.930      2.425     99.858      9.466     12.673     12.572    -41.072
2657.810      74.649      8.372      8.445     23.712      2.414    101.741      9.355     12.582     12.614    -41.106
2657.935      74.885      8.409      8.440     23.980      2.407    103.261      9.312     12.572     13.011    -41.121
2658.060      74.938      8.441      8.347     23.656      2.404    101.553      9.335     12.638     13.366    -41.129
2658.185      74.823      8.435      8.162     22.932      2.407     94.828      9.405     12.754     13.400    -41.129
2658.310      74.875      8.432      8.105     22.263      2.409     82.723      9.483     12.878     13.159    -41.098
2658.435      74.747      8.400      8.061     21.848      2.402     70.953      9.544     12.958     13.327    -41.057
2658.560      74.554      8.388      8.054     21.487      2.395     64.564      9.609     13.034     13.046    -41.023
2658.685      74.263      8.370      8.057     21.348      2.395     65.370      9.634     13.035     12.318    -40.982
2658.810      73.899      8.332      8.021     21.483      2.403     71.288      9.611     12.966     11.805    -40.940
2658.935      73.549      8.276      7.934     21.841      2.414     79.761      9.559     12.871     12.073    -40.905
2659.060      73.358      8.208      7.868     22.276      2.421     91.195      9.502     12.796     12.847    -40.879
2659.185      73.209      8.213      7.877     22.473      2.412     93.616      9.517     12.843     12.855    -40.884
2659.310      73.315      8.276      7.934     22.331      2.396     93.563      9.564     12.950     12.721    -40.897
2659.435      73.612      8.312      8.136     22.086      2.385     91.277      9.653     13.114     12.829    -40.935
2659.560      73.999      8.317      8.324     21.945      2.383     89.366      9.761     13.299     13.068    -40.989
2659.685      74.362      8.318      8.339     22.040      2.388     90.375      9.859     13.468     13.213    -41.047
2659.810      74.608      8.318      8.288     22.399      2.392     94.343      9.951     13.627     13.321    -41.119
2659.935      74.574      8.325      8.299     22.681      2.389     97.705     10.010     13.750     13.029    -41.184
2660.060      74.442      8.373      8.343     22.811      2.382     97.302     10.056     13.856     12.586    -41.243
2660.185      74.200      8.413      8.358     23.000      2.373     95.191     10.094     13.949     12.376    -41.291
2660.310      73.950      8.443      8.321     23.293      2.365     91.492     10.119     14.023     12.424    -41.336
2660.435      73.815      8.476      8.255     23.645      2.357     86.569     10.126     14.062     12.531    -41.385
2660.560      73.850      8.500      8.249     23.992      2.356     83.206     10.109     14.057     12.412    -41.422
2660.685      73.937      8.649      8.599     24.553      2.368     81.525     10.066     13.995     12.538    -41.448
2660.810      73.971      8.680      8.710     25.281      2.383     85.169      9.983     13.849     12.748    -41.470
2660.935      73.867      8.679      8.730     25.821      2.391     89.500      9.871     13.647     12.918    -41.479
2661.060      73.678      8.672      8.669     25.880      2.393     93.455      9.751     13.428     12.978    -41.471
2661.185      73.490      8.656      8.565     25.373      2.395     95.810      9.643     13.232     12.908    -41.444
2661.310      73.317      8.635      8.655     24.560      2.403     91.438      9.572     13.093     12.744    -41.410
2661.435      73.140      8.622      8.630     23.884      2.414     88.479      9.547     13.045     12.810    -41.369
2661.560      72.971      8.620      8.688     23.193      2.419     85.197      9.519     12.986     13.121    -41.328
2661.685      72.779      8.618      8.726     22.628      2.420     84.255      9.463     12.878     13.454    -41.283
2661.810      72.626      8.589      8.724     22.338      2.421     86.030      9.370     12.709     13.594    -41.237
2661.935      72.580      8.523      8.690     22.353      2.424     88.425      9.254     12.497     13.387    -41.198
2662.060      72.625      8.446      8.619     22.433      2.428     86.676      9.146     12.302     12.796    -41.164
2662.185      73.000      8.396      8.523     22.366      2.429     87.012      9.080     12.181     12.553    -41.142
2662.310      73.464      8.383      8.418     22.340      2.430     86.703      9.102     12.188     12.584    -41.126
2662.435      73.887      8.383      8.366     22.536      2.429     88.976      9.237     12.357     12.635    -41.132
2662.560      74.203      8.383      8.300     22.771      2.426     90.362      9.483     12.686     12.606    -41.154
2662.685      74.388      8.383      8.175     22.723      2.420     88.438      9.806     13.140     12.680    -41.183
2662.810      74.454      8.404      8.109     22.139      2.415     89.581     10.150     13.638     13.450    -41.220
2662.935      74.662      8.424      8.325     21.698      2.418     84.672     10.416     14.035     13.922    -41.256
2663.060      74.954      8.429      8.528     21.661      2.424     87.456     10.564     14.264     13.965    -41.289
2663.185      75.104      8.423      8.608     21.768      2.430     86.515     10.573     14.292     13.896    -41.307
2663.310      74.935      8.405      8.606     21.691      2.433     84.873     10.472     14.158     13.806    -41.319
2663.435      74.369      8.366      8.598     21.230      2.432     86.703     10.323     13.954     13.624    -41.335
2663.560      73.483      8.304      8.586     20.494      2.425     84.013     10.219     13.812     13.182    -41.343
2663.685      72.681      8.232      8.518     20.070      2.419     89.729     10.220     13.816     12.974    -41.344
2663.810      72.324      8.221      8.415     19.853      2.429     91.357     10.312     13.938     13.454    -41.345
2663.935      72.194      8.216      8.337     19.675      2.452     93.132     10.471     14.153     13.888    -41.353
2664.060      72.267      8.211      8.301     19.435      2.478     95.473     10.652     14.404     14.129    -41.355
2664.185      72.514      8.209      8.299     19.120      2.495     96.482     10.779     14.582     14.342    -41.339
2664.310      72.708      8.200      8.297     18.819      2.499     93.456     10.732     14.503     14.730    -41.309
2664.435      73.160      8.189      8.293     18.879      2.489     92.581     10.514     14.145     14.687    -41.267
2664.560      73.583      8.115      8.172     19.269      2.472     91.599     10.215     13.649     13.639    -41.210
2664.685      74.073      8.072      8.085     19.907      2.451     92.648      9.932     13.196     12.728    -41.137
2664.810      74.465      8.072      7.862     20.512      2.429     93.966      9.706     12.860     12.349    -41.059
2664.935      74.582      8.100      7.413     20.789      2.410     93.119      9.548     12.648     12.357    -40.992
2665.060      74.471      8.168      7.128     20.629      2.400     90.227      9.455     12.527     12.279    -40.942
2665.185      73.985      8.165      7.137     20.406      2.407     88.142      9.482     12.579     12.241    -40.912
2665.310      73.443      8.192      7.138     20.601      2.425     89.070      9.551     12.695     12.217    -40.903
2665.435      72.988      8.210      7.124     21.229      2.447     92.325      9.665     12.885     12.518    -40.915
2665.560      72.636      8.213      7.069     21.986      2.466     96.253      9.806     13.114     13.131    -40.937
2665.685      72.431      8.206      6.981     22.474      2.480     99.750      9.940     13.324     13.721    -40.961
2665.810      72.587      8.181      6.946     22.422      2.491    103.785     10.029     13.448     13.642    -40.983
2665.935      73.018      8.173      6.906     21.907      2.494    101.365      9.989     13.364     13.649    -41.000
2666.060      73.554      8.174      7.700     21.710      2.484     98.459      9.905     13.207     13.615    -41.006
2666.185      74.165      8.153      8.161     21.944      2.466     92.205      9.816     13.056     13.185    -41.006
2666.310      74.872      8.119      8.198     22.327      2.444     84.686      9.776     12.984     12.611    -41.003
2666.435      75.685      8.077      8.146     22.470      2.423     79.399      9.812     13.021     12.316    -40.998
2666.560      76.529      7.997      8.101     22.164      2.407     77.718      9.876     13.100     12.467    -40.990
2666.685      77.050      7.970      8.084     21.783      2.398     77.046      9.875     13.081     12.277    -40.963
2666.810      77.301      7.960      8.062     21.641      2.394     74.598      9.811     12.979     12.015    -40.941
2666.935      77.319      7.938      8.052     21.635      2.391     72.432      9.714     12.841     11.821    -40.902
2667.060      77.290      7.917      8.051     21.716      2.391     70.778      9.634     12.738     11.723    -40.847
2667.185      77.335      7.919      8.053     21.853      2.394     70.360      9.617     12.732     11.817    -40.786
2667.310      77.283      7.939      8.060     22.009      2.398     74.732      9.668     12.835     12.451    -40.710
2667.435      78.033      7.981      8.065     21.979      2.405     78.431      9.775     13.002     13.628    -40.645
2667.560      78.600      8.004      8.063     21.690      2.403     78.955      9.820     13.061     13.562    -40.574
2667.685      79.354      8.006      8.014     21.458      2.391     77.637      9.825     13.035     12.677    -40.521
2667.810      79.700      8.004      7.894     21.400      2.373     74.410      9.835     13.006     11.918    -40.479
2667.935      79.170      8.008      7.749     21.440      2.361     70.266      9.904     13.074     12.078    -40.442
2668.060      78.517      7.994      7.746     21.304      2.366     69.728     10.073     13.312     13.126    -40.420
2668.185      77.086      7.988      7.893     20.939      2.387     70.401     10.261     13.623     14.486    -40.405
2668.310      76.378      7.991      7.987     20.589      2.408     74.839     10.402     13.854     13.323    -40.406
2668.435      76.006      8.004      8.051     20.410      2.427     81.470     10.408     13.870     11.260    -40.420
2668.560      75.992      8.028      8.084     20.363      2.440     87.079     10.294     13.698     11.022    -40.444
2668.685      76.342      8.056      8.084     20.381      2.442     88.869     10.141     13.464     13.365    -40.477
2668.810      76.633      8.065      8.084     20.544      2.432     86.515     10.060     13.348     13.997    -40.510
2668.935      76.894      8.062      8.015     20.850      2.422     84.497     10.133     13.451     13.367    -40.549
2669.060      76.810      8.061      7.951     21.020      2.416     83.233     10.253     13.607     13.133    -40.571
2669.185      76.415      8.057      7.929     20.946      2.409     86.635     10.263     13.584     13.044    -40.574
2669.310      75.747      8.053      7.988     20.651      2.403     92.271     10.148     13.364     12.826    -40.565
2669.435      74.939      8.055      8.100     20.325      2.403     95.997      9.960     13.041     12.437    -40.556
2669.560      74.300      8.058      8.112     20.380      2.417     96.603      9.749     12.710     12.324    -40.554
2669.685      73.866      8.054      8.114     20.933      2.436     94.922      9.554     12.430     12.401    -40.548
2669.810      73.557      8.051      8.113     21.297      2.446     92.648      9.431     12.254     12.203    -40.543
2669.935      73.329      8.051      8.114     21.222      2.449     92.487      9.366     12.162     12.158    -40.540
2670.060      73.240      8.049      8.121     20.767      2.449     92.084      9.379     12.169     12.385    -40.525
2670.185      73.362      8.048      8.130     20.232      2.447     88.748      9.479     12.287     12.713    -40.483
2670.310      73.692      8.051      8.129     20.082      2.445     84.175      9.637     12.478     12.698    -40.403
2670.435      73.956      8.051      8.121     20.301      2.440     83.838      9.940     12.886     12.867    -40.295
2670.560      74.231      8.055      8.110     20.376      2.433     82.426     10.301     13.371     13.323    -40.171
2670.685      74.442      8.059      8.103     20.327      2.424     82.883     10.697     13.907     13.978    -40.037
2670.810      74.692      8.059      8.101     20.286      2.415     81.996     11.064     14.384     14.709    -39.908
2670.935      75.075      8.057      8.102     20.409      2.406     77.893     11.321     14.674     15.388    -39.802
